file_name,caption_1,caption_2,caption_3,caption_4,caption_5
test/3578981202_efef47e264.jpg,baby laughs,double exposure of laughing baby with curly blonde hair and flowery curtain,small child with curly hair is being held by an adult,someone is holding naked baby that is laughing,the baby enjoys taking its bath
train/2561295656_4f21fba209.jpg,female swimmer comes up for air,girl in water with goggles and swimming cap,person with swim cap and goggles taking breath,swimmer wearing goggles and white cap is in the pool,swimmer wearing goggles in water
train/3393152604_27bd1037f2.jpg,bulldog jumps over log next to stream,dog is pawing at fallen log nearby stream in an area with pinestraw,black and white dog grabs tree limb,the black and white dog jumps by log near creek,the dog plays with the large log
train/2240539658_dea8db6e55.jpg,brown and black dog are fighting on snow,two dogs are playing in the white snow,two dogs playing in the snow,two dogs play in the snow,two large dogs play together in the snow
train/3724759125_2dc0e1f4a3.jpg,boy on play horse at the park points to the slide,boy rides toy horse,little boy is riding mechanical horse at the playground,small boy rides on playground toy while pointing to slide,young fair skinned boy rides play horse at playground
train/1235685934_be89b231fb.jpg,man in sunglasses on an overpass,man looking at the camera with another man wearing mask,man wearing sunglasses is standing next to person who is wearing hat and breathing mask,the man is wearing white shirt and sunglasses,there are two men with sunglasses one of which is wearing hat and backpack
train/3643684616_9d2be87a5a.jpg,lady speaking in microphone and another taking notes,man wearing black speaks into microphone while woman writes,lady talks on microphone while sitting down,two women are sitting at table with microphone,women wearing black top and glasses speaking into blue tipped microphone with another woman beside her writing
train/2344875609_8e172d682b.jpg,child hides inside cave created by massive amounts of snow,girl in snowsuit peeks out of snow cave,girl is in snow tunnel,young girls is laying in snow cave,the girl in the purple jacket is laying in hole that has been dug out of the snow
test/3697359692_8a5cdbe4fe.jpg,boy is sitting in car seat in the backseat of car,boy making face while sitting in his car seat,boy sitting in car making surprised face,young boy is buckled into car seat making silly face,the young boy with silly face is buckled in car seat
train/2699733386_c346c87ea6.jpg,black and brown dog is running and splashing in the water,black and brown dog walks in the shallows of large body of water,black dog running through water,black dog wading through water,the dog is running in the surf
train/3463523977_f2ed231585.jpg,girl in pink shirt jumps and stars at swan in the park,redhaired girl is jumping by swan,red haired girl is jumping towards swan,young girl with red hair is playing on sidewalk with swan,young red haired girl jumping on the sidewalk next to white duck
train/2276120079_4f235470bc.jpg,boy runs as others play on homemade slip and slide,children in swimming clothes in field,little kids are playing outside with water hose and are sliding down water slide,several children are playing outside with wet tarp on the ground,several children playing on homemade water slide
test/315021440_122d56ebd7.jpg,the two dogs are running toward the camera,two dogs running along dirt path,two dogs running down path in the woods,two dogs run through field,two long haired dogs racing down forest path
train/527946505_a51ade1578.jpg,black dog about to jump into lack to get small ball,black dog gets ready to jump into the water,black dog is preparing to jump off dock into the water to fetch ball,black dog on dock about to dive into the water after ball,dog leans off the dock to fetch ball in the water
train/2857558098_98e9249284.jpg,dog is chewing on big branch,dog shews on big stick,dog with branch in its mouth,little dog chews on big stick,small dog chews on big stick
train/3639845565_be547c38ba.jpg,man in cowboy hat sits on bleachers near the water and plays guitar,man plays guitar while sitting on bleachers in front of lake,man plays guitar on waterside bleachers,an adult and child on bleachers near the water,man sitting on bleachers wearing white cowboy hat and playing guitar
train/3229821595_77ace81c6b.jpg,crowd of people are standing on snow covered hill watching the sun go down,group of people are standing on ledge overlooking low clouds,group of photographers stands on hillside in the snow with the sun just below the horizon,line of people are seen in silhouette on snowy ridge when the sun is low in the sky,line of people are standing on the edge of snow covered path overlooking the clouds in the mountains
train/517102724_a0f3069156.jpg,black dog in front of waterfall,black dog is standing in front of waterfall,black dog plays around near waterfall,black dog prancing through the river,the large black dog is walking in the water
train/2683985894_167d267dcb.jpg,clown in an orange shirt entertains crowd,girl in orange shirt and stripe tie,girl in orange shirt and clown makeup stands in park while others look on,the woman dressed as clown is performing outside for others,the young lady appears to be mime among her peers
train/1392272228_cf104086e6.jpg,black dog carrying an object out of the water,black dog carrying some seaweed out of the water,black dog is coming out of the ocean water on the beach with something in its mouth,black dog with stick in its mouth is walking out of the water onto beach,dog retrieves branch from on beach
